MA0033,"Ecole Polyvalente Sup&#233;rieure d&#39;Informatique et d&#39;Electronique, F&#232;s",MA
MA0034,"Ecole Royale de l&#39;Air, Marrakech",MA
MA0035,"Ecole Royale Navale, Casablanca",MA
MA0036,"Ecole Sup&#233;rieure de Commerce et des Affaires, Casablanca",MA
MA0037,"Ecole Sup&#233;rieure de Commerce, Marrakech",MA
MA0038,"Ecole Sup&#233;rieure de Gestion d&#39;Informatique et de Commerce, Rabat",MA
MA0039,"Ecole Sup&#233;rieure de Gestion, Casablanca",MA
MA0040,Ecole Sup&#233;rieure de Management,MA
MA0041,Ecole Sup&#233;rieure de Proth&#232;se,MA
MA0042,Ecole Sup&#233;rieure de Secr&#233;tariat d&#39;Informatique et de Comptabilit&#233;,MA
MA0043,"Ecole Sup&#233;rieure de Technologie, Agadir",MA
MA0044,"Ecole Sup&#233;rieure de Technologie, Casablanca",MA
MA0045,"Ecole Sup&#233;rieure de Technologie, F&#232;s",MA
MA0046,"Ecole Sup&#233;rieure de Technologie, Mekn&#232;s",MA
MA0047,"Ecole Sup&#233;rieure de Technologie, Oujda",MA
MA0048,"Ecole Sup&#233;rieure de Technologie, Safi",MA
MA0049,"Ecole Sup&#233;rieure de Technologie, Sal&#233;",MA
MA0050,Ecole Sup&#233;rieure d&#39;Economie Scientifique et de Gestion,MA
MA0051,"Ecole Sup&#233;rieure des Industries Textiles et de l&#39;Habillement, Casablanca",MA
MA0052,"Ecole Sup&#233;rieure d&#39;Informatique Appliqu&#233;e &#224; la Gestion, Marrakech",MA
MA0053,"Ecole Sup&#233;rieure d&#39;Informatique Appliqu&#233;e, Casablanca",MA
MA0054,"Ecole Sup&#233;rieure Internationale de Gestion, Casablanca",MA
MA0055,"Ecole Sup&#233;rieure Internationale de Gestion, F&#232;s",MA
MA0056,"Ecole Sup&#233;rieure Internationale de Gestion, Marrakech",MA
MA0057,"Ecole Sup&#233;rieure Internationale de Gestion, Rabat",MA
MA0058,"Ecole Sup&#233;rieure Roi Fahd de Traduction, Tanger",MA
MA0059,"Ecoles des Hautes Etudes Commerciales, Casablanca",MA
MA0060,"Ecoles des Hautes Etudes Commerciales, F&#232;s",MA
MA0061,"Ecoles des Hautes Etudes Commerciales, Rabat",MA
MA0062,"Ecoles des Hautes Etudes en Gestion, Informatique et Communication Casablanca",MA
MA0063,"Ecoles Sup&#233;rieure de Management du Commerce et d&#39;Informatique, F&#232;s",MA
MA0064,"Hassan II University Ain Chock, Casablanca",MA
MA0065,Hassan II University Mohammedia,MA
MA0066,Ibn Zohr University Agadir,MA
MA0067,"Institut Agronomique et V&#233;t&#233;rinaire Hassan II, Rabat",MA
MA0068,"Institut de Formation aux Carri&#232;res de Sant&#233;, Agadir",MA
MA0069,"Institut de Formation aux Carri&#232;res de Sant&#233;, Casablanca",MA
MA0070,"Institut de Formation aux Carri&#232;res de Sant&#233;, F&#232;s",MA
MA0071,"Institut de Formation aux Carri&#232;res de Sant&#233;, Marrakech",MA
MA0072,"Institut de Formation aux Carri&#232;res de Sant&#233;, Mekn&#232;s",MA
MA0073,"Institut de Formation aux Carri&#232;res de Sant&#233;, Oujda",MA
MA0074,"Institut de Formation aux Carri&#232;res de Sant&#233;, Rabat",MA
MA0075,"Institut de Formation aux Carri&#232;res de Sant&#233;, T&#233;touan",MA
MA0076,"Institut des Hautes Etude Bancaires et Financi&#232;res, Casablanca",MA
MA0077,"Institut des Hautes Etude Commerciales et Informatiques, Agadir",MA
MA0078,"Institut des Hautes Etude Commerciales et Informatiques, Casablanca",MA
MA0079,"Institut des Hautes Etude Commerciales et Informatiques, F&#232;s",MA
MA0080,"Institut des Hautes Etude Commerciales et Informatiques, Mekn&#232;s",MA
MA0081,"Institut des Hautes Etude Commerciales et Informatiques, Rabat",MA
MA0082,"Institut des Hautes Etude Commerciales et Informatiques, Tanger",MA
MA0083,"Institut des Hautes Etude de Management, Casablanca",MA
MA0084,"Institut des Hautes Etude de Management, Rabat",MA
MA0085,"Institut des Hautes Etude Economiques et Sociales, Casablanca",MA
MA0086,"Institut Marocain de Management, Casablanca",MA
MA0087,"Institut Marocain des Etude Sup&#233;rieures, Oujda",MA
MA0088,"Institut National d&#39;Administration Sanitaire, Rabat",MA
MA0089,"Institut National d&#39;Am&#233;nagement et d&#39;Urbanisme, Rabat",MA
MA0090,"Institut National de l&#39;action Sociale, Tanger",MA
MA0091,"Institut National de Statistique et d&#39;Economie Appliqu&#233;e, Rabat",MA
MA0092,"Institut National des Beaux Arts, T&#233;touan",MA
MA0093,"Institut National des &#233;tudes Judiciaires, Rabat",MA
MA0094,"Institut National des Postes et T&#233;l&#233;communications, Rabat",MA
MA0095,"Institut National des Sciences de l&#39;Arch&#233;ologie et Du Patrimoine, Rabat",MA
MA0096,"Institut Royal de Formation de Cadres de la Jeunesse et des Sports, Rabat",MA
MA0097,"Institut Sup&#233;rieur de Biologie et de Biochimie, Casablanca",MA
MA0098,"Institut Sup&#233;rieur de Biologie et de Biochimie, Marrakech",MA
MA0099,"Institut Sup&#233;rieur de Biologie et de Biochimie, T&#233;touan",MA
MA0100,"Institut Sup&#233;rieur de Formation aux Techniques de Gestion, Casablanca",MA
MA0101,"Institut Sup&#233;rieur de Gestion et de Commerce, Casablanca",MA
MA0102,"Institut Sup&#233;rieur de Gestion, Casablanca",MA
MA0103,"Institut Sup&#233;rieur des Arts et M&#233;tiers, Casablanca",MA
MA0104,"Institut Sup&#233;rieur des Etudes Informatiques, Casablanca",MA
MA0105,"Institut Sup&#233;rieur d&#39;Informatique Appliqu&#233;e et de Management, Agadir",MA
MA0106,"Institut Sup&#233;rieur d&#39;Informatique et de Management, Nador",MA
MA0107,"Institut Sup&#233;rieur du Commerce International, Casablanca",MA
MA0108,"Institut Sup&#233;rieure d&#39;art Dramatique et d&#39;Animation Culturelle, Rabat",MA
MA0109,"Institut Sup&#233;rieure de Commerce et d&#39;Administration des Entreprises, Casablanca",MA
MA0110,"Institut Sup&#233;rieure de Journalisme, Rabat",MA
MA0111,"Institut Sup&#233;rieure de l&#39;Information et de la Communication, Rabat",MA
MA0112,"Institut Sup&#233;rieure des &#233;tudes Maritimes, Casablanca",MA
MA0113,"Institut Sup&#233;rieure International du Tourisme, Anger",MA
MA0114,"Institut Sup&#233;rieure International du Tourisme, Casablanca",MA
MA0115,"Institut Technique de G&#233;nie Appliqu&#233;e, Casablanca",MA
MA0116,Mohammed V Agdal University Rabat,MA
MA0117,Mohammed V Souissi University Rabat,MA
MA0119,University Abdelmalek Es-Saadi T&#233;touan,MA
MA0120,University Cadi Ayyad Marakech,MA
MA0121,University Choua&#239;b Doukkali El Jadida,MA
MA0122,University Hassan Premier Settat,MA
MA0123,University Ibn Tofail Kenitra,MA
MA0124,University Mohamed Premier,MA
MA0125,University Moulay Ismail Mekn&#232;s,MA
MA0126,University Quaraouiyine F&#232;s,MA
MA0127,"University Sidi Mohammed Ben Abdellah, F&#232;s",MA
MD0001,"Academia de Studii Economice, Moldova",MD
MD0002,Institutul National de Educatie Fizica si Sport,MD
MD0003,"Universitatea Agrara de Stat, Moldova",MD
MD0004,"Universitatea de Stat Alecu Russo, Balti",MD
MD0005,Universitatea de Stat de Medicina si Farmacie N. Testemitanu,MD
MD0006,"Universitatea de Stat, Comrat",MD
MD0007,"Universitatea de Stat, Moldova",MD
MD0008,"Universitatea de Stat, Tiraspol",MD
MD0009,Universitatea Pedagogica de Stat Ion Creanga,MD
MD0010,Universitatea Tehnica a Moldovei,MD
MK0001,Goce Delcev University,MK
MK0002,"St Cyril and Methodius University, Skopje",MK
MK0003,St Kliment Ohridski University,MK
MK0004,State University of Tetova,MK
MK0005,"University of Information Technology, Skopje",MK
MM0001,Bhamo University,MM
MM0002,Dagon University,MM
MM0003,Dawei University,MM
MM0004,Defence Services Academy,MM
MM0005,Hinthada University,MM
MM0006,Hpaan University (formerly Hpaan Degree College),MM
MM0007,"Institute of Dental Medicine, Mandalay",MM
MM0008,"Institute of Dental Medicine, Yangon",MM
MM0009,"Institute of Medicine I, Yangon",MM
MM0010,"Institute of Medicine, Magway",MM
MM0011,"Institute of Medicine, Mandalay",MM
MM0012,"Institute of Pharmacy, Mandalay",MM
MM0013,"Institute of Pharmacy, Yangon",MM
MM0014,Kalay University (formerly (Kalay Degree College),MM
MM0015,Kyainge Tong University,MM
MM0016,Kyaukse University,MM
MM0017,Lashio University,MM
MM0018,"Loikaw University (formerly Loikaw College, until 2005)",MM
MM0019,Magway University,MM
MM0020,Manadalay University of Foreign Languages,MM
MM0021,Mandalay University,MM
MM0022,Mandalay University of Computer Science Studies and Technology,MM
MM0023,Mandalay University of Distance Education,MM
MM0024,Mandalay University of Technology,MM
MM0025,Maubin University,MM
MM0026,Mawlamyine University,MM
MM0027,Meiktila Institute of Economics,MM
MM0028,Meiktila University,MM
MM0029,Monywa Institute of Economics,MM
MM0030,Monywa University,MM
MM0031,"Myanmar Aerospace Engineering University, Mandalay",MM
MM0032,Myanmar Maritime University,MM
MM0033,Myeik University (formerly Myeik Degree College),MM
MM0034,Myingyan Degree College,MM
MM0035,Myitkyina University,MM
MM0036,Pakokku University,MM
MM0037,Panglong University,MM
MM0038,Pathein University,MM
MM0039,Pinlon University,MM
MM0040,Pyay Technological University,MM
MM0041,Pyay University,MM
MM0042,Pyay University of Technology,MM
MM0043,Sittway University,MM
MM0044,Taunggyi University,MM
MM0045,"University of Culture, Mandalay",MM
MM0046,"University of Culture, Yangon",MM
MM0047,University of East Yangon,MM
MM0048,University of Taungoo,MM
MM0049,"University of Traditional Medicine, Mandalay",MM
MM0050,University of West Yangon,MM
MM0051,Yadanabon University,MM
MM0052,Yangon Institute of Economics,MM
MM0053,Yangon Technological University,MM
MM0054,Yangon University,MM
MM0055,Yangon University of Computer Science Studies and Technology,MM
MM0056,Yangon University of Distance Education,MM
MM0057,Yangon University of Foreign Languages,MM
MM0058,"Yangon University, Worker&#39;s College Yangon (affiliate college)",MM
MM0059,Yezin University of Agriculture,MM
MO0001,Asia International Open University (Macau),MO
MO0002,Macau University of Science and Technology,MO
MO0003,University of Macau,MO
MO0004,Institute for Tourism Studies,MO
MT0001,Institute of Conservation and Management of Cultural Heritage,MT
MT0002,University of Malta,MT
MU0001,University of Mauritius,MU
MU0002,University of Technology Mauritius (UTM),MU
MW0001,Catholic University of Malawi,MW
MW0002,Mzuzu University,MW
MW0003,University of Livingstonia,MW
MW0004,University of Malawi,MW
MX0003,Instituto Polit&#233;cnico Nacional,MX
MX0004,Instituto Tecnologico y de Estudios Superiores de Monterrey,MX
MX0030,Universidad aut&#243;noma de Baja California,MX
MX0051,Universidad Aut&#243;noma de Nuevo Le&#243;n,MX
MX0061,Universidad Aut&#243;noma de Sinaloa,MX
MX0070,Universidad Aut&#243;noma de Yucat&#225;n,MX
MX0118,Universidad de Guadalajara,MX
MX0140,Universidad de las Americas Puebla,MX
MX0159,Universidad de Monterrey,MX
MX0235,Universidad del Valle de Mexico,MX
MX0264,Universidad Iberoamericana,MX
MX0281,Universidad Intercontinental,MX
MX0296,Universidad La Salle,MX
MX0309,Universidad Latina,MX
MX0340,Universidad Michoacana de San Nicolas de Hidalgo,MX
MX0348,Universidad Nacional aut&#243;noma de Mexico,MX
MX0349,Universidad Nacional Aut&#243;noma de M&#233;xico (UNAM) - Facultad de Estudios Superiores Cuautitl&#225;n,MX
MX0356,Universidad Panamericana,MX
MX0555,Universidad Veracruzana,MX
MY0001,Bahagian Pendidikan Guru,MY
MY0002,"Institut Perubatan, Sains dan Teknologi Asia (AIMST)",MY
MY0003,International Islamic University Malaysia (IIUM),MY
MY0004,International University College of Technology TWINTECH (IUCTT),MY
MY0005,Kolej Universiti Islam Malaysia (KUIM),MY
MY0006,Kolej Universiti Kejuruteraan dan Teknologi Malaysia (KUKTEM),MY
MY0007,Kolej Universiti Kejuruteraan Utara Malaysia (KUKUM),MY
MY0008,Kolej Universiti Sains dan Teknologi Malaysia (KUSTEM),MY
MY0009,Kolej Universiti Teknikal Kebangsaan Malaysia (KUTKM) (National Technical Uni College of Malaysia),MY
MY0010,Kolej Universiti Teknologi and Pengurusan Malaysia (KUTPM),MY
MY0011,Kolej Universiti Teknologi Tun Hussein Onn (KUiTTHO)),MY
MY0012,Kuala Lumpur Infrastructure University College (KLIUC),MY
MY0013,"Multimedia University (MMU), Melaka",MY
MY0014,Universiti Industri Selangor (UNISEL),MY
MY0015,Universiti Islam Antarabangsa Malaysia (UIAM),MY
MY0016,"Universiti Kebangsaan Malaysia (UKM) (National University of Malaysia, Bangi))",MY
MY0017,Universiti Kuala Lumpur (UniKL),MY
MY0018,Universiti Kuala Lumpur British Malaysian Institute (UniKL BMI),MY
MY0019,Universiti Kuala Lumpur Malaysian France Institute (UniKL MFI),MY
MY0020,Universiti Kuala Lumpur Malaysian Institute of Aviation Technology (UniKL MIAT),MY
MY0021,Universiti Kuala Lumpur Malaysian Institute of Chemical and Bioengineering Technology (UniKL MICET),MY
MY0022,Universiti Kuala Lumpur Malaysian Institute of Marine Engineering Technology (UniKL MIMET),MY
MY0023,Universiti Kuala Lumpur Malaysian Spanish Institute (UniKL MSI),MY
MY0024,"Universiti Malaya (UM), Kuala Lumpur",MY
MY0025,"Universiti Malaysia Sabah (UMS), Kota Kinablu",MY
MY0026,"Universiti Malaysia Sarawak (UNIMAS), Kuching",MY
MY0027,Universiti Pendidikan Sultan Idris (UPSI) (Sultan Idris University of Education),MY
MY0028,Universiti Perubatan Antarabangsa (International Medical University) (IMU),MY
MY0029,Universiti Putra Malaysia (UPM) (previously Universiti Pertanian Malaysia),MY
MY0030,Universiti Sains dan Teknologi Malaysia (MUST) (University of Science and Technology Malaysia),MY
MY0031,"Universiti Sains Malaysia (USM) (University of Science Malaysia, Minden)",MY
MY0032,"Universiti Teknologi Malaysia (UTM), Johor Bahru",MY
MY0033,Universiti Teknologi MARA (UiTM),MY
MY0034,"Universiti Teknologi Petronas (UTP), Tronoh",MY
MY0035,"Universiti Tenaga Nasional (UNITEN), Kajang",MY
MY0036,Universiti Terbuka Malaysia (UNITEM) (Open University of Malaysia),MY
MY0037,Universiti Tun Abdul Razak (UNITAR),MY
MY0038,Universiti Tunku Abdul Rahman (UTAR),MY
MY0039,Universiti Utara Malaysia (UUM) (Northern University of Malaysia),MY
MY0040,University College Sedaya International (UCSI),MY
MZ0001,Instituto Superior De Transportes e Comunicacoes (ISUTC),MZ
NA0001,University of Namibia,NA
NG0001,Abia State University (formerly Imo State University),NG
NG0002,Abti-American University,NG
NG0003,Abubakar Tafawa Balewa University,NG
NG0004,Achievers University,NG
NG0005,"Adamawa State University, Mubi",NG
NG0006,Adekunle Ajasin University,NG
NG0007,African University of Science &#38; Technology,NG
NG0008,Ahmadu Bello University,NG
NG0009,Ajayi Crowther University,NG
NG0010,"Akwa Ibom State University of Technology, Uyo",NG
NG0011,Al-Hikmah University,NG
NG0012,Ambrose Alli University (formerly Edo State University),NG
NG0013,Anambra State University of Science and Technology,NG
NG0014,Babcock University,NG
NG0015,Bayero University,NG
NG0016,Bells University of Technology,NG
NG0017,Benson Idahosa University,NG
NG0018,"Benue State University, Makurdi",NG
NG0019,Bingham University,NG
NG0020,Bowen University,NG
NG0021,Caleb University,NG
NG0022,Caritas University,NG
NG0023,CETEP City University,NG
NG0024,Covenant University,NG
NG0025,Crawford University,NG
NG0026,Crescent University,NG
NG0027,Cross River University of Technology Nigeria (CRUTECH),NG
NG0028,"Delta State University, Abraka",NG
NG0029,"Ebonyi State University, Abakaliki",NG
NG0030,Enugu State University of Science and Technology,NG
NG0031,"Federal University of Agriculture, Makurdi",NG
NG0032,"Federal University of Technology, Akure",NG
NG0033,"Federal University of Technology, Minna",NG
NG0034,"Federal University of Technology, Owerri",NG
NG0035,"Federal University of Technology, Yola",NG
NG0036,Fountain University,NG
NG0037,"Gombe State University, Gombi",NG
NG0038,Igbinedion University,NG
NG0039,Imo State University,NG
NG0040,Joseph Ayo Babalola University,NG
NG0041,"Kaduna State University, Kaduna",NG
NG0042,"Kano University of Technology, Wudil",NG
NG0043,Katsina University,NG
NG0044,Kogi State University (formerly Prince Abubakar Audu University),NG
NG0045,Ladoke Akintola University of Technology,NG
NG0046,"Lagos State University, Apapa",NG
NG0047,Lead City University,NG
NG0048,Madonna University,NG
NG0049,Michael Okpara University of Agriculture,NG
NG0050,"Nasarawa State University, Keffi",NG
NG0051,"National Open University, Lagos",NG
NG0052,Niger Delta University,NG
NG0053,"Nigerian Defence Academy, Kaduna",NG
NG0054,Nnamdi Azikiwe University (formerly University of Awka),NG
NG0055,Novena University,NG
NG0056,Obafemi Awolowo University (formerly University of Ife),NG
NG0057,Obong University,NG
NG0058,Olabisi Onabanjo University,NG
NG0059,Ondo State University,NG
NG0060,Pan African University,NG
NG0061,Redeemer&#39;s University,NG
NG0062,Renaissance University,NG
NG0063,Rivers State University of Science and Technology,NG
NG0064,Salem University,NG
NG0065,Tai Solarin University of Education,NG
NG0066,Tansian University,NG
NG0067,University Awka,NG
NG0068,University of Abuja,NG
NG0069,University of Ado-Ekiti,NG
NG0070,"University of Agriculture, Abeokuta",NG
NG0071,University of Benin,NG
NG0072,University of Calabar,NG
NG0073,University of Ibadan,NG
NG0074,University of Ife,NG
NG0075,University of Ilorin,NG
NG0076,University of Jos,NG
NG0077,University of Lagos,NG
NG0078,University of Maiduguri,NG
NG0079,University of Mkar,NG
NG0080,"University of Nigeria, Nsukka",NG
NG0081,University of Port Harcourt,NG
NG0082,University of Uyo,NG
NG0083,Usmanu Danfodiyo University,NG
NG0084,Veritas University,NG
NG0085,Wesley University of Science &#38; Technology,NG
NG0086,Western Delta University,NG
NG0087,Wukari Jubilee University,NG
NL0001,"AVANS Hogeschool, &#39;s-Hertogenbosch",NL
NL0002,"AVANS Hogeschool, Tilburg",NL
NL0003,"3TU Graduate School, Delft Eindhoven Enschede",NL
NL0004,ABC Hogeschool Dordrecht,NL
NL0005,"Academie voor Wetgeving, Den Haag",NL
NL0006,"Amsterdamse Hogeschool voor de Kunsten, Amsterdam",NL
NL0008,Artees Hogeschool Antwerpen,NL
NL0009,"ArtEZ Hogeschool voor de Kunsten, (Stichting Artez), Arnhem Zwolle",NL
NL0010,"AVANS Hogeschool, (Breda Northern Brabant Tilburg and Hertogenbosch)",NL
NL0011,"Centrum voor Studie en Documentatie Latijns Amerika (CEDLA), Amsterdam",NL
NL0012,Christelijke Hogeschool De Driestar,NL
NL0013,Christelijke Hogeschool Ede,NL
NL0014,Christelijke Hogeschool Windesheim,NL
NL0015,"Codarts, Hogeschool voor de Kunsten, Rotterdam",NL
NL0016,Delft University of Technology,NL
NL0017,"Dutch Delta University, Deventer",NL
NL0018,Eindhoven University of Technology,NL
NL0019,Erasmus University Rotterdam,NL
NL0020,"European University For Professional Education, Den Haag, Rijswijk",NL
NL0021,"Haagse Hogeschool, The Hague",NL
NL0022,Hanzehogeschool Groningen,NL
NL0023,Harting Exchange (use for Dutch exchange programme),NL
NL0024,"Hogeschool De Horst, Driebergen-Rijsenburg",NL
NL0025,"Hogeschool Diedenoort, Wageningen",NL
NL0026,"Hogeschool Domstad, kath lerarenopleiding basisonderwys te Utrecht",NL
NL0027,"Hogeschool Drenthe, Emmen",NL
NL0028,"Hogeschool E3, Maastricht",NL
NL0029,"Hogeschool Edith Stein / Onderwijscentrum Twente, Hengelo",NL
NL0030,"Hogeschool Helicon, Zeist",NL
NL0031,"Hogeschool INHOLLAND Alkmaar, Delft, Den Haag, Diemen, Haarlem, Rotterdam",NL
NL0032,Hogeschool IPABO Amsterdam Alkmaar,NL
NL0033,Hogeschool ISBW,NL
NL0034,"Hogeschool IVA, Driebergen",NL
NL0035,Hogeschool Leiden,NL
NL0036,"Hogeschool Management Documentaire Informatievoorziening, Woerden",NL
NL0037,"Hogeschool NOVI, Oosterhout, Utrecht",NL
NL0038,"Hogeschool NTI, Leiden",NL
NL0039,"Hogeschool PBNA, Heerlen, IJmuiden, Nijmegen",NL
NL0040,"Hogeschool Praehep, Amsterdam, Rotterdam, Rijswijk, Zwolle, Eindhoven, Utrecht",NL
NL0041,"Hogeschool Rens &#38; Rens, Hilversum",NL
NL0042,Hogeschool Rotterdam,NL
NL0043,"Hogeschool Thim van der Laan, Lanquart (Switzerland), Nieuwegein",NL
NL0044,"Hogeschool TIO, Amsterdam, Eindhoven, Hengelo, Leidschendam, Utrecht",NL
NL0045,Hogeschool Utrecht,NL
NL0046,Hogeschool van Amsterdam,NL
NL0047,Hogeschool van Arnhem en Nijmegen,NL
NL0048,"Hogeschool van Beeldende Kunsten, Muziek en Dans, Den Haag (The Hague)",NL
NL0049,Hogeschool voor de Kunsten Utrecht,NL
NL0050,Hogeschool voor Economische Studies Rotterdam,NL
NL0051,"Hogeschool voor Economische Studies, Amsterdam",NL
NL0052,"Hogeschool voor Muziek en Dans, Rotterdam",NL
NL0053,"Hogeschool voor Pedagogisch en Sociaal-Agogisch Onderwijs (HPSAO), Groningen",NL
NL0054,"Hogeschool West-Nederland voor Vertaler en Tolk, Den Haag",NL
NL0055,"Hogeschool Wittenborg, Deventer",NL
NL0056,"Hogeschool Zeeland, Vilissingen",NL
NL0057,"Hogeschool Zuyd, Heerlen",NL
NL0058,"IHS Institute for Housing and Urban Development Studies, Rotterdam",NL
NL0059,"Institute of Social Studies, Den Haag",NL
NL0060,"Katholieke Theologische Universiteit, Utrecht",NL
NL0061,"Landelijk Expertisecentrum Sociale Interventie (LESI), Driebergen",NL
NL0062,Leiden University,NL
NL0063,Maastricht School of Management,NL
NL0064,Maastricht University,NL
NL0065,Noordelijke Hogeschool Leeuwarden,NL
NL0066,"Nyenrode Business Universiteit, Breukelen",NL
NL0067,Open University of the Netherlands,NL
NL0068,"Protestantse Theologische Universiteit, Leiden, Utrecht",NL
NL0069,Radboud Universiteit Nijmegen (formerly University of Nijmegen),NL
NL0070,Radboud Universiteit Nijmegen (previously: Katholieke Universiteit Nijmegen),NL
NL0071,Rijksuniversiteit Groningen,NL
NL0072,Theologische Universiteit Apeldoorn,NL
NL0073,"Theologische Universiteit Gereformeerde Kerken, Kampen",NL
NL0074,Theologische Universiteit Kampen,NL
NL0075,"Tias Nimbas Business School, Utrecht",NL
NL0076,Tilburg University,NL
NL0077,"Transnationale Universiteit Limburg, Maastricht",NL
NL0078,Universiteit van Amsterdam,NL
NL0079,University of Groningen,NL
NL0080,"University of Twente, Enschede",NL
NL0081,Utrecht University,NL
NL0082,Vrije Universiteit Amsterdam,NL
NL0083,Wageningen University,NL
NO0001,BI - Norwegian School of Management,NO
NO0002,MF Norwegian School of Theology,NO
NO0003,Norwegian Academy of Music,NO
NO0004,Norwegian School of Economics and Business Administration,NO
NO0005,Norwegian School of Sport Sciences,NO
NO0006,Norwegian School of Veterinary Science,NO
NO0007,Norwegian University of Life Sciences,NO
NO0008,Oslo School of Architecture,NO
NO0009,School of Mission and Theology,NO
NO0010,Statens Kunstakademi (National Academy of Fine Art),NO
NO0011,Telemark University College,NO
NO0012,The Norwegian University of Science and Technology,NO
NO0013,The Oslo School of Architecture and Design,NO
NO0014,The University of Agder,NO
NO0015,The University of Bergen,NO
NO0016,The University of Oslo,NO
NO0017,The University of Stavanger,NO
NO0018,The University of Troms&#248;,NO
NO0019,University Centre in Svalbard,NO
NO0020,University Graduate Center,NO
NP0001,Kathmandu University,NP
NP0002,Lumbini Buddha University,NP
NP0003,Mahendra Sanskrit University,NP
NP0004,Pokhara University,NP
NP0005,Purbanchal University,NP
NP0006,Tribhuvan University,NP
NZ0001,Auckland University of Technology,NZ
NZ0002,"Lincoln University, Canterbury",NZ
NZ0003,"Massey University, Palmerston North",NZ
NZ0004,University of Auckland,NZ
NZ0005,"University of Canterbury, Christchurch",NZ
NZ0006,"University of Otago, Dunedin",NZ
NZ0007,"University of Waikato, Hamilton",NZ
NZ0008,Victoria University of Wellington,NZ
OM0001,Sultan Qaboos University,OM
PA0001,Columbus University,PA
PA0002,Universidad Abierta y a Distancia de Panam&#225; (UNADP),PA
PA0003,Universidad Aut&#243;noma de Chiriqu&#237; (UNACHI),PA
PA0004,Universidad Cat&#243;lica Santa Mar&#237;a La Antigua,PA
PA0005,Universidad de La Paz,PA
PA0006,Universidad de Panam&#225; (UP),PA
PA0007,Universidad del Istmo (UDI),PA
PA0008,Universidad Especializada de las Am&#233;ricas (UDELAS),PA
PA0009,Universidad Interamericana de Panam&#225;,PA
PA0010,Universidad Interoamericana de Educaci&#243;n a Distancia de Panam&#225; (UNIEDPA),PA
PA0011,Universidad Latina de Panam&#225; (ULAT),PA
PA0012,Universidad Latinoamericana de Ciencia y Tecnolog&#237;a (ULACIT),PA
PA0013,Universidad Latinoamericana de Comercio Exterior (ULACEX),PA
PA0014,Universidad Tecnol&#243;gica de Panam&#225; (UTP),PA
PE0001,Asociaci&#243;n Universidad Privada San Juan Bautista,PE
PE0002,Escuela de Periodismo Jaime Bausate y Meza,PE
PE0003,Instituto Superior Pedag&#243;gico Juan Pablo II,PE
PE0004,Pontificia Universidad Cat&#243;lica del Per&#250;,PE
PE0005,Universidad Antonio Ruiz de Montoya,PE
PE0006,Universidad C&#233;sar Vallejo,PE
PE0007,Universidad Jos&#233; Carlos Mari&#225;tegui,PE
PE0008,Universidad Marcelino Champagnat,PE
PE0009,Universidad San Ignacio de Loyola,PE
PE0010,Universidad San Pablo,PE
PE0011,Universidad Se&#241;or de Sip&#225;n,PE
PE0012,Universidad Alas Peruanas,PE
PE0013,Universidad Andina del Cusco,PE
PE0014,Universidad Andina N&#233;stor C&#225;cares Vel&#225;squez,PE
PE0015,Universidad Cat&#243;lica Santo Toribio de Mogrovejo,PE
PE0016,Universidad Cat&#243;lica de Santa Mar&#237;a,PE
PE0017,Universidad Cat&#243;lica de Trujillo,PE
PE0018,Universidad Cat&#243;lica Sedes Sapientiae,PE
PE0019,Universidad Cient&#237;fica del Sur,PE
PE0020,Universidad Continental de Ciencia e Ingenier&#237;a,PE
PE0021,Universidad Cristiana del Per&#250; Mar&#237;a Inmaculada,PE
PE0022,Universidad de Ciencias Aplicadas,PE
PE0023,Universidad de Ciencias y Humanidades,PE
PE0024,Universidad de Hu&#225;nuco,PE
PE0025,Universidad de Lima,PE
PE0026,Universidad de Piura,PE
PE0027,Universidad de San Mart&#237;n de Porres,PE
PE0028,Universidad de Tacna,PE
PE0029,Universidad del Pac&#237;fico,PE
PE0030,Universidad ESAN,PE
PE0031,Universidad Femenina del Sagrado Coraz&#243;n,PE
PE0032,Universidad Inca Garcilaso de la Vega,PE
PE0033,Universidad Los Angeles de Chimbote,PE
PE0034,"Universidad Los Angeles, Ancash",PE
PE0035,Universidad Nacional Jos&#233; Mar&#237;a Arguedas,PE
PE0036,Universidad Nacional Micaela Bastidas de Apurimac,PE
PE0037,Universidad Nacional Toribio Rodriguez de Mendoza,PE
PE0038,Universidad Nacional Agraria de La Selva,PE
PE0039,Universidad Nacional Agraria La Molina,PE
PE0040,Universidad Nacional Amaz&#243;nica Madre de Dios,PE
PE0041,Universidad Nacional Daniel Alcides Carri&#243;n,PE
PE0042,Universidad Nacional de Huancavelica,PE
PE0043,Universidad Nacional de Ingenier&#237;a,PE
PE0044,Universidad Nacional de la Amazon&#237;a Peruana,PE
PE0045,"Universidad Nacional de La Libertad, Trujillo",PE
PE0046,Universidad Nacional de Piura,PE
PE0047,"Universidad Nacional de Pucallpa, Pucallpa",PE
PE0048,Universidad Nacional de San Agust&#237;n,PE
PE0049,Universidad Nacional de San Antonio Abad del Cusco (UNSAAC),PE
PE0050,Universidad Nacional de San Crist&#243;bal de Huamanga,PE
PE0051,"Universidad Nacional de San Luis Gonzaga, Ica",PE
PE0052,"Universidad Nacional de San Martin, San Martin",PE
PE0053,"Universidad Nacional de Santa, Chimbote",PE
